time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P(Pa)
2022-10-03 7:3:28.9520,0.093,-0.017,-0.985,-0.69,0.19,-0.31,-0.01,-0.04,0.01,101825.31
2022-10-03 7:3:28.9620,0.079,-0.004,-0.986,-0.59,0.17,-0.26,-0.0,-0.04,0.01,101825.31
2022-10-03 7:3:28.9720,0.086,-0.01,-0.989,-0.38,-0.01,-0.1,-0.01,-0.04,0.01,101825.31
2022-10-03 7:3:28.9820,0.09,-0.018,-0.973,-0.44,0.06,-0.18,-0.01,-0.04,0.02,101825.31
2022-10-03 7:3:28.9920,0.101,-0.025,-0.985,-0.55,0.17,-0.22,-0.0,-0.05,0.02,101825.31
2022-10-03 7:3:29.0020,0.091,-0.01,-1.001,-0.53,0.07,0.0,0.0,-0.05,0.01,101825.31
2022-10-03 7:3:29.0120,0.071,-0.015,-1.002,-0.35,0.02,-0.01,0.01,-0.04,0.01,101825.31
2022-10-03 7:3:29.0220,0.073,-0.018,-1.01,-0.35,0.02,-0.01,0.01,-0.04,0.01,101825.31
2022-10-03 7:3:29.0310,0.083,-0.017,-0.987,-0.38,0.07,-0.03,0.01,-0.05,0.01,101825.31
2022-10-03 7:3:29.0410,0.079,-0.022,-0.99,-0.38,0.07,-0.03,0.0,-0.05,0.01,101825.31
2022-10-03 7:3:29.0510,0.07,-0.032,-1.002,-0.37,0.1,-0.15,0.0,-0.05,0.01,101825.31
2022-10-03 7:3:29.0610,0.09,-0.016,-0.996,-0.31661474078893664,0.16,0.06,0.0,-0.05,0.01,101825.31
2022-10-03 7:3:29.0710,0.084,-0.008,-0.985,-0.32,0.16,0.06,0.01,-0.04,0.01,101825.31
2022-10-03 7:3:29.0810,0.058,0.014,-0.998,-0.21,-0.15,-0.04,0.01,-0.04,0.01,101825.31
2022-10-03 7:3:29.0910,0.063,0.009,-1.004,-0.13,-0.23,0.06,0.01,-0.05,0.01,101825.31
2022-10-03 7:3:29.1010,0.077,0.003,-1.0,-0.3,-0.12,0.04,0.01,-0.05,0.01,101825.31
2022-10-03 7:3:29.1110,0.074,0.008,-1.0,-0.3,-0.12,0.04,0.02,-0.04,0.01,101825.31
2022-10-03 7:3:29.1210,0.057,0.004,-1.02,-0.19,-0.16,0.11,0.01,-0.05,0.02,101825.31
2022-10-03 7:3:29.1310,0.067,0.021,-1.007,-0.19,-0.16,0.11,0.02,-0.04,0.02,101825.31
2022-10-03 7:3:29.1400,0.063,-0.016,-1.028,-0.19,-0.1,0.18,0.03,-0.02,0.02,101825.31
2022-10-03 7:3:29.1510,0.047,-0.013,-1.002,-0.06,0.03,0.04,0.01,-0.02,0.02,101825.31
2022-10-03 7:3:29.1610,0.048,-0.032,-1.018,-0.06,0.17,0.13,0.01,-0.02,0.02,101825.31
2022-10-03 7:3:29.1710,0.029,-0.001,-1.025,-0.06,0.17,0.13,0.02,-0.02,0.01,101824.966
2022-10-03 7:3:29.1810,0.027,0.006,-1.026,0.06,0.01,0.25,0.02,-0.01,0.01,101824.966
2022-10-03 7:3:29.1900,0.046,-0.006,-0.992,0.25,-0.17,0.29,0.02,-0.02,0.01,101824.966
2022-10-03 7:3:29.2000,0.041,-0.011,-0.998,-0.02,0.0,-0.04,0.01,-0.02,0.01,101824.966
2022-10-03 7:3:29.2100,0.037,-0.009,-1.014,-0.02,0.0,-0.04,0.01,-0.02,0.01,101824.966
2022-10-03 7:3:29.2270,0.045,-0.007,-1.0,0.0,-0.03,0.09,0.02,-0.01,0.01,101824.966
2022-10-03 7:3:29.2330,0.045,0.001,-1.001,-0.02,-0.11,-0.07,0.02,-0.01,0.01,101824.966
2022-10-03 7:3:29.2390,0.035,0.006,-1.024,-0.02,-0.11,-0.07,0.02,-0.0,0.01,101824.966
2022-10-03 7:3:29.2500,0.032,0.0,-1.013,0.12,-0.17,0.18,0.03,0.02,0.01,101824.966
2022-10-03 7:3:29.2600,0.034,-0.02,-1.011,0.12,-0.17,0.18,0.01,-0.0,0.01,101824.966
2022-10-03 7:3:29.2700,0.049,-0.022,-0.979,-0.09,0.17,-0.13,0.01,-0.01,0.01,101824.966
2022-10-03 7:3:29.2800,0.019,-0.014,-1.026,0.14,-0.03,0.13,-0.01,-0.01,0.01,101824.966
2022-10-03 7:3:29.2900,0.022,-0.028,-0.998,0.14,-0.03,0.13,0.02,0.01,-0.0,101824.966
2022-10-03 7:3:29.3000,0.043,-0.057,-1.03,0.33,0.17,0.32,0.02,0.04,0.0,101824.966
2022-10-03 7:3:29.3100,0.024,-0.039,-0.972,-0.02,0.44,-0.42,-0.0,-0.03,0.01,101824.966
2022-10-03 7:3:29.3200,0.063,-0.053,-0.988,-0.06,0.36,0.24,-0.01,-0.02,-0.0,101824.966
2022-10-03 7:3:29.3290,0.033,-0.005,-1.008,-0.06,0.36,0.24,0.0,0.01,-0.0,101824.966
2022-10-03 7:3:29.3390,0.044,-0.013,-1.017,-0.08,0.07,-0.08,0.01,0.03,-0.01,101824.966
2022-10-03 7:3:29.3490,0.042,-0.004,-0.988,-0.01,-0.17,-0.09,0.0,0.02,-0.0,101824.966
2022-10-03 7:3:29.3590,0.045,-0.026,-0.989,-0.01,-0.17,-0.09,0.0,0.03,-0.0,101824.966
2022-10-03 7:3:29.3690,0.066,-0.005,-0.96,0.04,0.14,-0.04,-0.01,0.0,0.0,101824.966
2022-10-03 7:3:29.3790,0.053,0.001,-0.975,-0.13,-0.02,-0.14,0.01,0.02,-0.0,101824.966
2022-10-03 7:3:29.3890,0.069,0.003,-0.961,-0.13,-0.02,-0.14,0.0,0.01,-0.0,101824.966
2022-10-03 7:3:29.3990,0.059,-0.004,-0.995,-0.18,-0.28,-0.51,0.01,0.02,0.0,101824.966
2022-10-03 7:3:29.4090,0.067,-0.008,-0.987,-0.17,-0.1,-0.15,-0.0,0.01,0.0,101824.966
2022-10-03 7:3:29.4190,0.063,-0.007,-0.988,-0.17,-0.1,-0.15,-0.0,0.0,0.0,101824.966
2022-10-03 7:3:29.4290,0.072,-0.007,-0.971,-0.2,-0.09,-0.11,-0.0,0.01,0.01,101824.966
2022-10-03 7:3:29.4390,0.088,-0.017,-0.967,-0.37,-0.01,-0.43,-0.0,0.01,0.0,101824.966
2022-10-03 7:3:29.4490,0.086,-0.0,-0.957,-0.4,-0.06,-0.32,-0.0,0.0,0.0,101824.966
2022-10-03 7:3:29.4590,0.09,0.012,-0.966,-0.4,-0.06,-0.32,-0.0,0.0,0.0,101824.966
2022-10-03 7:3:29.4690,0.096,0.011,-0.944,-0.39,-0.24,-0.38,-0.0,-0.02,0.0,101824.966
2022-10-03 7:3:29.4780,0.104,-0.011,-0.951,-0.46,-0.3,-0.48,-0.0,-0.02,0.0,101824.966
2022-10-03 7:3:29.4880,0.117,-0.02,-0.945,-0.62,0.02,-0.61,-0.0,-0.03,0.0,101824.966
2022-10-03 7:3:29.4990,0.109,-0.004,-0.948,-0.62,0.02,-0.61,-0.0,-0.02,0.0,101824.966
2022-10-03 7:3:29.5080,0.115,-0.011,-0.964,-0.71,-0.03,-0.48,-0.0,-0.03,0.01,101824.966
2022-10-03 7:3:29.5180,0.132,-0.016,-0.941,-0.86,-0.02,-0.49,-0.01,-0.02,-0.0,101824.966
2022-10-03 7:3:29.5280,0.066,-0.036,-0.993,-0.86,-0.02,-0.49,-0.01,-0.05,-0.01,101824.966
2022-10-03 7:3:29.5380,0.12,-0.067,-0.9,-0.49,0.09,-0.34,-0.02,-0.06,-0.01,101824.966
2022-10-03 7:3:29.5480,0.128,-0.01,-0.958,-0.45,0.52,-0.42,0.0,-0.03,-0.0,101824.966
2022-10-03 7:3:29.5580,0.105,0.014,-0.967,-0.94,0.06,-0.73,-0.0,-0.05,0.0,101824.966
2022-10-03 7:3:29.5680,0.089,0.026,-0.966,-0.78,-0.5,-0.48,-0.02,-0.07,0.01,101824.966
2022-10-03 7:3:29.5780,0.058,-0.032,-0.975,-0.78,-0.5,-0.48,-0.03,-0.08,0.01,101824.966
2022-10-03 7:3:29.5870,0.082,-0.041,-0.982,-0.09,0.02,-0.06,-0.01,-0.04,0.0,101824.966
2022-10-03 7:3:29.5970,0.085,-0.032,-0.954,-0.33,0.24,-0.49,0.01,-0.03,-0.0,101824.966
2022-10-03 7:3:29.6080,0.107,0.024,-0.987,-0.65,-0.19,-0.29,-0.05,-0.03,0.04,101824.966
2022-10-03 7:3:29.6170,-0.02,0.066,-0.928,-0.65,-0.19,-0.29,-0.01,0.0,-0.04,101824.966
2022-10-03 7:3:29.6280,0.189,0.061,-0.933,0.5,-0.34,-0.32,-0.05,-0.14,0.02,101824.966
2022-10-03 7:3:29.6370,0.033,-0.02,-0.969,-0.85,-1.22,-1.26,-0.01,-0.12,-0.08,101824.966
2022-10-03 7:3:29.6470,0.109,-0.026,-0.941,-0.57,0.21,-0.08,-0.04,-0.13,-0.02,101824.966
2022-10-03 7:3:29.6560,0.077,-0.074,-1.067,-0.55,-0.65,-0.76,0.03,-0.02,-0.03,101824.966
2022-10-03 7:3:29.6670,0.107,0.008,-0.963,-0.69,-0.64,-0.58,-0.03,-0.07,0.02,101824.966
2022-10-03 7:3:29.6770,0.087,-0.005,-1.051,-0.49,0.43,0.53,0.01,-0.03,0.01,101824.966
2022-10-03 7:3:29.6870,0.096,0.061,-0.92,-0.49,0.43,0.53,-0.04,-0.11,-0.01,101824.966
2022-10-03 7:3:29.6970,0.146,-0.026,-1.017,-0.35,-0.84,-0.66,-0.02,-0.05,0.02,101824.966
2022-10-03 7:3:29.7070,0.103,0.057,-0.956,-0.98,-0.02,0.23,-0.03,-0.11,0.0,101824.966
2022-10-03 7:3:29.7170,0.133,-0.02,-1.047,-0.9,-0.37,0.6,-0.02,-0.07,0.02,101824.966
2022-10-03 7:3:29.7270,0.123,0.014,-0.986,-0.9,-0.37,0.6,-0.01,-0.07,0.01,101824.966
2022-10-03 7:3:29.7370,0.109,-0.013,-0.986,-0.91,0.03,-0.18,-0.02,-0.08,0.01,101824.966
2022-10-03 7:3:29.7460,0.136,-0.021,-1.037,-0.93,0.17,0.3,-0.02,-0.07,0.02,101824.966
2022-10-03 7:3:29.7570,0.112,0.001,-0.951,-0.93,0.17,0.3,-0.04,-0.08,0.02,101824.966
2022-10-03 7:3:29.7670,0.107,-0.015,-1.075,-0.85,-0.14,-0.36,-0.03,-0.06,0.02,101824.966
2022-10-03 7:3:29.7760,0.107,0.014,-0.992,-0.7,-0.16,0.11,-0.04,-0.07,0.03,101824.966
2022-10-03 7:3:29.7860,0.084,0.011,-1.052,-0.63,-0.29,0.34,-0.04,-0.03,0.02,101824.966
2022-10-03 7:3:29.7970,-0.02,0.024,-1.066,-0.63,-0.29,0.34,-0.01,-0.06,-0.01,101824.966
2022-10-03 7:3:29.8060,0.019,-0.059,-1.0,-0.08,-0.2,0.5,-0.07,-0.01,0.01,101824.966
2022-10-03 7:3:29.8160,0.083,-0.084,-1.012,0.75,-0.07,0.6,-0.04,-0.07,0.03,101824.966
2022-10-03 7:3:29.8260,-0.0,0.021,-1.01,-0.61,0.98,-0.48,-0.05,-0.07,0.03,101824.966
2022-10-03 7:3:29.8360,-0.003,0.063,-1.076,0.0,-0.04,0.51,-0.02,-0.01,0.03,101824.966
2022-10-03 7:3:29.8460,-0.009,0.031,-1.058,0.33,-0.63,0.42,-0.02,0.0,0.03,101824.966
2022-10-03 7:3:29.8560,-0.006,0.038,-1.05,0.47,-0.61,0.53,-0.02,-0.03,0.03,101824.966
2022-10-03 7:3:29.8660,-0.008,0.024,-1.052,0.31,-0.46,0.71,-0.02,-0.02,0.03,101824.966
2022-10-03 7:3:29.8760,0.001,0.01,-1.042,0.31,-0.46,0.71,-0.01,-0.01,0.03,101824.966
2022-10-03 7:3:29.8860,0.009,0.005,-1.022,0.35,-0.17,0.4,-0.01,0.01,0.03,101824.966
2022-10-03 7:3:29.8960,0.002,0.005,-1.046,0.19,-0.21,0.24,-0.02,0.01,0.03,101824.966
2022-10-03 7:3:29.9060,0.011,-0.026,-1.032,0.29,-0.14,0.28,-0.04,0.0,0.04,101824.966
2022-10-03 7:3:29.9160,0.048,-0.021,-1.033,0.25,0.0,0.48,-0.04,0.01,0.04,101824.966
2022-10-03 7:3:29.9260,0.012,0.021,-1.022,0.01,-0.15,0.11,-0.03,0.01,0.04,101824.966
2022-10-03 7:3:29.9360,0.008,0.059,-1.061,0.01,-0.15,0.11,-0.01,0.03,0.04,101824.966
2022-10-03 7:3:29.9450,0.02,0.023,-1.048,0.12,-0.5,0.38,-0.01,0.03,0.04,101824.966
2022-10-03 7:3:29.9550,-0.004,0.011,-1.053,0.12,-0.5,0.38,-0.01,0.03,0.04,101824.966
2022-10-03 7:3:29.9650,-0.004,0.018,-1.053,0.27,-0.18,0.55,0.0,0.04,0.04,101824.966
2022-10-03 7:3:29.9750,0.003,0.02,-1.011,0.32,-0.3,0.2,0.0,0.04,0.04,101824.966
2022-10-03 7:3:29.9850,-0.001,0.007,-1.033,0.32,-0.3,0.2,-0.0,0.05,0.04,101824.966
2022-10-03 7:3:29.9960,-0.012,0.005,-1.02,0.4293918163329363,-0.13,0.28,0.0,0.04,0.05,101824.966
2022-10-03 7:3:30.0050,-0.02,0.018,-1.009,0.42,-0.13,0.28,-0.0,0.05,0.05,101824.966
2022-10-03 7:3:30.0140,-0.029,0.017,-1.022,0.48,-0.21,0.12,0.0,0.05,0.05,101824.966
2022-10-03 7:3:30.0250,-0.032,0.003,-0.999,0.61,-0.3,0.17,0.0,0.05,0.05,101824.966
2022-10-03 7:3:30.0350,-0.03,0.005,-0.99,0.66,-0.17,0.1,0.01,0.06,0.05,101824.966
2022-10-03 7:3:30.0450,-0.043,-0.003,-1.008,0.64,-0.13,-0.09,0.01,0.06,0.05,101824.966
2022-10-03 7:3:30.0540,-0.048,-0.013,-1.03,0.73,-0.12,-0.02,0.01,0.06,0.05,101824.966
2022-10-03 7:3:30.0640,-0.043,-0.015,-1.005,0.82,0.01,0.27,0.01,0.06,0.05,101824.966
2022-10-03 7:3:30.0750,-0.043,-0.015,-0.982,0.77,0.05,-0.12,0.01,0.06,0.05,101824.966
2022-10-03 7:3:30.0850,-0.046,-0.017,-0.996,0.82,0.04,-0.12,0.01,0.06,0.05,101824.966
2022-10-03 7:3:30.0940,-0.043,-0.026,-1.006,0.82,0.12,0.05,0.0,0.06,0.05,101824.966
2022-10-03 7:3:30.1040,-0.038,-0.031,-0.995,0.82,0.12,0.05,0.01,0.06,0.05,101824.966
2022-10-03 7:3:30.1140,-0.035,-0.03,-0.983,0.73,0.19,-0.14,0.0,0.06,0.05,101824.966
2022-10-03 7:3:30.1240,-0.038,-0.032,-0.981,0.73,0.19,-0.14,0.0,0.06,0.04,101824.966
2022-10-03 7:3:30.1340,-0.033,-0.03,-0.973,0.74,0.2,-0.17,0.0,0.05,0.05,101824.966
2022-10-03 7:3:30.1440,-0.031,-0.027,-0.974,0.66,0.17,-0.25,0.0,0.05,0.05,101824.966
2022-10-03 7:3:30.1540,-0.033,-0.022,-0.973,0.66,0.17,-0.25,0.01,0.05,0.04,101824.966
2022-10-03 7:3:30.1640,-0.002,-0.026,-0.955,0.68,0.12,-0.26,0.0,0.05,0.04,101824.966
2022-10-03 7:3:30.1740,-0.027,-0.076,-0.959,0.56,0.08,-0.32,0.0,0.05,0.03,101824.684
2022-10-03 7:3:30.1840,-0.057,-0.033,-0.994,0.99,0.42,-0.03,0.01,0.06,0.03,101824.684
2022-10-03 7:3:30.1940,-0.028,-0.037,-0.95,0.69,0.19,-0.38,0.0,0.05,0.03,101824.684
2022-10-03 7:3:30.2040,-0.032,-0.015,-0.972,0.69,0.19,-0.38,0.0,0.04,0.02,101824.684
2022-10-03 7:3:30.2140,-0.017,-0.015,-0.944,0.55,-0.01,-0.35,0.0,0.04,0.03,101824.684
2022-10-03 7:3:30.2230,-0.021,-0.032,-0.96,0.51,0.13,-0.51,-0.0,0.03,0.03,101824.684
2022-10-03 7:3:30.2330,-0.051,-0.025,-0.981,0.76,0.18,-0.22,-0.0,0.04,0.03,101824.684
2022-10-03 7:3:30.2430,-0.05,-0.045,-0.977,0.76,0.18,-0.22,-0.01,0.03,0.03,101824.684
2022-10-03 7:3:30.2530,-0.058,-0.032,-0.986,0.89,0.19,-0.2,0.0,0.03,0.02,101824.684
2022-10-03 7:3:30.2630,-0.066,-0.025,-0.966,0.88,0.33,-0.18,0.0,0.03,0.02,101824.684
2022-10-03 7:3:30.2730,-0.044,-0.033,-0.948,1.02,0.06,-0.2,0.01,0.03,0.02,101824.684
2022-10-03 7:3:30.2830,-0.046,-0.014,-0.935,0.8,0.05,-0.63,0.01,0.03,0.01,101824.684
2022-10-03 7:3:30.2930,-0.046,-0.03,-0.959,0.84,0.1,-0.5,0.01,0.02,0.01,101824.684
2022-10-03 7:3:30.3030,-0.053,-0.029,-0.955,0.85,0.17,-0.39,0.01,0.02,0.01,101824.684
2022-10-03 7:3:30.3130,-0.056,-0.048,-0.957,0.85,0.17,-0.39,-0.0,0.02,0.01,101824.684
2022-10-03 7:3:30.3230,-0.039,-0.056,-0.948,0.94,0.24,-0.41,-0.01,0.02,0.01,101824.684
2022-10-03 7:3:30.3330,-0.037,-0.044,-0.967,0.83,0.44,-0.51,-0.02,0.01,0.0,101824.684
2022-10-03 7:3:30.3430,-0.041,-0.049,-0.984,0.72,0.33,-0.41,-0.03,0.01,0.0,101824.684
2022-10-03 7:3:30.3530,-0.043,-0.037,-0.972,0.79,0.3,-0.22,-0.03,0.01,0.01,101824.684
2022-10-03 7:3:30.3630,-0.039,-0.025,-0.977,0.79,0.3,-0.22,-0.04,0.01,0.0,101824.684
2022-10-03 7:3:30.3730,-0.03,-0.009,-0.962,0.7,0.04,-0.31,-0.04,0.01,0.0,101824.684
2022-10-03 7:3:30.3830,-0.024,-0.0,-0.956,0.62,-0.12,-0.42,-0.04,0.0,0.0,101824.684
2022-10-03 7:3:30.3930,-0.025,-0.009,-0.965,0.62,-0.12,-0.42,-0.04,-0.0,0.0,101824.684
2022-10-03 7:3:30.4030,-0.026,-0.007,-0.966,0.62,-0.03,-0.32,-0.05,-0.01,0.0,101824.684
2022-10-03 7:3:30.4130,-0.028,-0.004,-0.969,0.62,-0.03,-0.32,-0.06,-0.01,0.01,101824.684
2022-10-03 7:3:30.4220,-0.03,0.006,-0.969,0.64,-0.06,-0.33,-0.06,-0.01,0.01,101824.684
2022-10-03 7:3:30.4320,-0.03,0.019,-0.97,0.66,-0.11,-0.29,-0.06,-0.01,0.01,101824.684
2022-10-03 7:3:30.4420,-0.025,0.025,-0.976,0.66,-0.24,-0.31,-0.07,-0.01,0.01,101824.684
2022-10-03 7:3:30.4520,-0.018,0.03,-0.973,0.64,-0.32,-0.25,-0.08,-0.01,0.01,101824.684
2022-10-03 7:3:30.4620,-0.019,0.027,-0.971,0.54,-0.36,-0.3,-0.09,-0.01,0.02,101824.684
2022-10-03 7:3:30.4720,-0.019,0.027,-0.978,0.54,-0.36,-0.3,-0.09,-0.02,0.02,101824.684
2022-10-03 7:3:30.4820,-0.017,0.036,-0.98,0.55,-0.32,-0.23,-0.1,-0.02,0.03,101824.684
2022-10-03 7:3:30.4920,-0.016,0.047,-0.991,0.53,-0.37,-0.21,-0.1,-0.02,0.03,101824.684
2022-10-03 7:3:30.5020,-0.018,0.058,-0.999,0.51,-0.47,-0.14,-0.1,-0.02,0.03,101824.684
2022-10-03 7:3:30.5120,-0.016,0.064,-0.996,0.52,-0.58,-0.03,-0.1,-0.02,0.04,101824.684
2022-10-03 7:3:30.5220,-0.016,0.07,-0.996,0.51,-0.65,-0.02,-0.1,-0.02,0.04,101824.684
2022-10-03 7:3:30.5310,-0.016,0.073,-0.993,0.5,-0.69,-0.03,-0.1,-0.01,0.04,101824.684
2022-10-03 7:3:30.5410,-0.022,0.066,-1.0,0.49,-0.73,-0.07,-0.1,-0.02,0.05,101824.684
2022-10-03 7:3:30.5520,-0.023,0.053,-1.0,0.51,-0.7,-0.04,-0.1,-0.01,0.05,101824.684
2022-10-03 7:3:30.5610,-0.02,0.038,-0.995,0.57,-0.57,0.02,-0.1,-0.01,0.05,101824.684
2022-10-03 7:3:30.5710,-0.014,0.031,-0.996,0.54,-0.41,-0.04,-0.1,-0.01,0.06,101824.684
2022-10-03 7:3:30.5820,-0.009,0.028,-1.002,0.49,-0.3,-0.006517306566238404,-0.1,-0.02,0.06,101824.684
2022-10-03 7:3:30.5920,-0.004,0.022,-1.004,0.43,-0.26,-0.01,-0.1,-0.02,0.06,101824.684
2022-10-03 7:3:30.6010,-0.002,0.015,-1.005,0.33,-0.11,0.03,-0.09,-0.02,0.06,101824.684
2022-10-03 7:3:30.6120,0.002,0.011,-1.011,0.29,-0.07,0.09,-0.09,-0.01,0.06,101824.684
2022-10-03 7:3:30.6210,0.006,0.008,-1.019,0.25,-0.02,0.15,-0.08,-0.01,0.06,101824.684
2022-10-03 7:3:30.6310,0.008,0.006,-1.027,0.25,-0.02,0.15,-0.08,-0.01,0.06,101824.684
2022-10-03 7:3:30.6410,0.016,0.004,-1.028,0.16,0.04,0.28,-0.07,-0.0,0.06,101824.684
2022-10-03 7:3:30.6510,0.031,0.004,-1.025,0.04,0.06,0.26,-0.06,-0.0,0.06,101824.684
2022-10-03 7:3:30.6610,0.04,0.01,-1.022,-0.11,0.03,0.2,-0.04,0.0,0.06,101824.684
2022-10-03 7:3:30.6710,0.037,0.008,-1.03,-0.06,-0.01,0.3,-0.04,-0.0,0.06,101824.684
2022-10-03 7:3:30.6810,0.052,0.005,-1.009,-0.06,-0.01,0.3,-0.03,0.0,0.05,101824.684
2022-10-03 7:3:30.6910,0.028,0.011,-1.033,-0.22,0.09,0.15,-0.03,0.01,0.06,101824.684
2022-10-03 7:3:30.7000,0.052,-0.004,-1.011,-0.09,-0.02,0.22,-0.02,0.01,0.05,101824.684
2022-10-03 7:3:30.7110,0.032,0.008,-1.028,-0.14,0.13,0.24,-0.01,0.01,0.05,101824.684
2022-10-03 7:3:30.7210,0.045,-0.006,-1.018,-0.19,0.06,0.13,0.01,0.03,0.05,101824.684
2022-10-03 7:3:30.7300,0.056,0.014,-1.017,-0.33,0.06,0.05,0.02,0.02,0.05,101824.684
2022-10-03 7:3:30.7400,0.04,0.003,-1.026,-0.33,0.06,0.05,0.01,0.02,0.05,101824.684
2022-10-03 7:3:30.7500,0.08,0.006,-1.013,-0.05,-0.02,0.31,0.03,0.02,0.04,101824.684
2022-10-03 7:3:30.7600,0.053,0.007,-1.029,-0.43,0.12,0.16,0.04,0.03,0.04,101824.684
2022-10-03 7:3:30.7700,0.093,-0.003,-1.024,-0.44,0.15,0.26,0.05,0.03,0.04,101824.684
2022-10-03 7:3:30.7800,0.095,0.009,-1.022,-0.72,-0.01,0.21,0.06,0.04,0.04,101824.684
2022-10-03 7:3:30.7900,0.087,-0.005,-1.024,-0.51,0.1,0.21,0.06,0.04,0.04,101824.684
2022-10-03 7:3:30.8000,0.109,0.006,-1.02,-0.51,0.1,0.21,0.07,0.04,0.03,101824.684
2022-10-03 7:3:30.8100,0.098,-0.01,-0.998,-0.72,0.03,0.25,0.07,0.04,0.03,101824.684
2022-10-03 7:3:30.8200,0.1,-0.01,-1.02,-0.71,0.1,0.12,0.08,0.04,0.03,101824.684
2022-10-03 7:3:30.8300,0.1,-0.015,-0.998,-0.68,0.15,0.11,0.08,0.05,0.03,101824.684
2022-10-03 7:3:30.8400,0.1,-0.024,-1.002,-0.66,0.25,-0.06,0.09,0.05,0.03,101824.684
2022-10-03 7:3:30.8500,0.107,-0.042,-1.019,-0.66,0.25,-0.06,0.08,0.05,0.03,101824.684
2022-10-03 7:3:30.8600,0.092,-0.055,-0.997,-0.68,0.33,0.19,0.08,0.12,0.02,101824.684
2022-10-03 7:3:30.8700,0.09,-0.016,-0.995,-0.67,0.57,0.02,0.06,-0.0,0.02,101824.684
2022-10-03 7:3:30.8790,0.122,-0.048,-1.003,-0.9,0.32,0.51,0.08,0.06,0.02,101824.684
2022-10-03 7:3:30.8890,0.093,-0.013,-0.965,-0.9,0.32,0.51,0.08,0.02,0.02,101824.684
2022-10-03 7:3:30.8990,0.12,-0.061,-1.028,-0.8,0.34,0.47,0.09,0.05,0.02,101824.684
2022-10-03 7:3:30.9090,0.122,-0.035,-0.999,-0.75,0.49,-0.14,0.09,0.04,0.02,101824.684
2022-10-03 7:3:30.9190,0.057,-0.044,-1.016,-0.75,0.49,-0.14,0.1,0.09,0.02,101824.684
2022-10-03 7:3:30.9290,0.095,-0.02,-1.014,-0.13,0.26,0.02,0.1,0.05,0.01,101824.684
2022-10-03 7:3:30.9390,0.099,-0.029,-0.982,-0.13,0.26,0.02,0.09,0.12,0.02,101824.684
2022-10-03 7:3:30.9490,0.063,-0.023,-0.996,-0.74,0.15,0.09,0.06,0.02,0.02,101824.684
2022-10-03 7:3:30.9590,0.111,-0.003,-0.972,-0.72,0.07,0.44,0.07,0.03,0.01,101824.684
2022-10-03 7:3:30.9690,0.089,-0.002,-0.949,-0.72,0.07,0.44,0.08,0.05,0.01,101824.684
2022-10-03 7:3:30.9790,0.074,0.021,-1.037,-0.45,-0.07,-0.77,0.09,0.05,0.01,101824.684
2022-10-03 7:3:30.9890,0.056,-0.01,-0.99,-0.08,-0.22,0.12,0.07,0.06,0.01,101824.684
2022-10-03 7:3:30.9990,0.066,-0.02,-0.974,-0.08,-0.22,0.12,0.06,0.04,0.01,101824.684
2022-10-03 7:3:31.0090,0.085,0.01,-0.998,-0.13,0.19,-0.32,0.06,0.04,0.02,101824.684
2022-10-03 7:3:31.0180,0.075,-0.004,-0.966,-0.31,-0.1,-0.28,0.07,0.05,0.02,101824.684
2022-10-03 7:3:31.0280,0.073,0.008,-1.044,-0.27,-0.19,0.1,0.06,0.03,0.02,101824.684
2022-10-03 7:3:31.0390,0.054,-0.032,-1.001,-0.27,-0.19,0.1,0.02,0.02,0.02,101824.684
2022-10-03 7:3:31.0480,0.042,-0.006,-1.019,-0.14,0.01,0.34,-0.03,0.16,0.01,101824.684
2022-10-03 7:3:31.0580,0.036,0.042,-0.911,-0.01,0.2,0.06,0.02,0.05,-0.01,101824.684
2022-10-03 7:3:31.0680,0.141,-0.026,-0.945,0.39,-0.54,-0.97,0.0,0.0,0.04,101824.684
2022-10-03 7:3:31.0780,0.051,0.035,-0.939,-0.7,-0.07,0.08,0.05,-0.04,-0.06,101824.684
2022-10-03 7:3:31.0880,0.159,0.027,-0.923,-0.83,-0.59,1.3,0.07,-0.03,-0.04,101824.684
2022-10-03 7:3:31.0980,0.158,-0.018,-1.011,-0.83,-0.59,1.3,0.0,0.0,-0.02,101824.684
2022-10-03 7:3:31.1080,0.081,-0.073,-1.01,-0.95,0.03,-1.47,0.01,-0.05,-0.07,101824.684
2022-10-03 7:3:31.1180,0.095,-0.055,-1.005,-0.47,0.41,-0.2,0.03,0.01,-0.0,101824.684
2022-10-03 7:3:31.1280,0.049,-0.031,-1.071,-0.47,0.41,-0.2,0.07,0.11,-0.06,101824.684
2022-10-03 7:3:31.1380,0.157,-0.006,-0.925,0.14,0.33,1.16,-0.02,0.0,-0.03,101824.684
2022-10-03 7:3:31.1480,0.133,-0.063,-1.009,-0.76,0.41,0.14,-0.0,0.03,-0.0,101824.684
2022-10-03 7:3:31.1570,0.159,0.016,-0.822,-0.76,0.41,0.14,0.01,-0.01,0.02,101824.684
2022-10-03 7:3:31.1680,0.057,0.038,-1.174,-1.13,-0.13,-1.56,0.04,0.06,0.02,101824.432
2022-10-03 7:3:31.1770,0.071,0.034,-0.829,-0.21,-0.42,1.03,0.0,-0.01,0.03,101824.432
2022-10-03 7:3:31.1880,0.05,-0.021,-1.089,-0.05,-0.7,-0.9,0.0,-0.01,0.03,101824.432
